id_rna,titre,titre_court,objet,nature,date_creation,date_declaration,date_publication,date_dissolution,groupement,position,num_voie,type_voie,libelle_voie,lieu_dit,lat,lon,dt_maj
W9G2015361,ASSOCIATION POUR LA PROMOTION DES ACTIVITS PHYSIQUES ADAPTES (APAPA),ASSOCIATION POUR LA PROMOTION DES A...,Cette association a pour objet les activités physiques adaptées et intégration des personnes en situation de handicap.,D,2006-07-13 00:00:00,2006-07-13 00:00:00,2006-07-13 00:00:00,,Simple,Active,,,RESIDENCE LE GRAND CANNET,APPT 69 L - DAMPIERRE,16.229731,-61.472339,2020-01-13T16:05:33-04:00
W9G2015367,ATLANTIQUE-CARAIBE,ATLANTIQUE-CARAIBE,"organiser des sorties en mer, mise a disposition des moyens matériels, favoriser làéchange entre membres des mers différentes.",D,1987-11-16 00:00:00,1987-11-16 00:00:00,1987-12-30 00:00:00,,Simple,Active,,,"Marina, bas-du-fort",,16.229731,-61.472339,2020-01-13T16:21:25-04:00
W9G2015372,MG TOX 971,MG TOX 971,developper un reseau de prise en charge des toxicomanes par les medecins generalistes de la guadeloupe,D,1997-01-22 00:00:00,1997-01-22 00:00:00,,,Simple,Active,,,,,16.229731,-61.472339,2020-01-13T16:30:46-04:00
W9G2015386,AFIM CLUB OUTRE-MER (ASSOCIATION FRANCAISE DES INGENIEURS ET RESPONSABLES DE MAINTENANCE),AFIM CLUB OUTRE-MER (ASSOCIATION FR...,"promouvoir la maintenance pour améliorer les produits, services des entreprises, être le carrefour d'échanges entre les entreprises, les prestataires, les consultants, les organismes de formation, l'enseignement, les organismes professionnels, les pouvoirs publics.",D,2004-06-25 00:00:00,2004-06-25 00:00:00,2004-09-25 00:00:00,,Simple,Active,,,"39, RESIDENCE LES ILETS",DAMPIERRE,16.229731,-61.472339,2020-01-13T17:46:13-04:00
W9G2015388,SYNDICAT DES ADHRENTS DE L'ASSISTANCE MUTUELLE DE MARE-GAILLARD,SYNDICAT DES ADHRENTS DE L'ASSIST...,étudier le contrŽle et la défense des intérêts de l'ensemble des sociétaires de la société mutualiste,D,1997-10-24 00:00:00,1997-10-24 00:00:00,,,Simple,Active,,,,,,,2020-01-13T17:54:09-04:00
W9G2000209,YES AÏE !,YES AÏE !,"promouvoir les cultures et patrimoines nautiques de la Caraïbes et en particulier des antilles françaises via notamment la participation et à l'organisation d'vnements en tous genres (sportifs, culturels, thématiques, etc) et toutes autres opérations permettant de satisfaire à l'objet de cette association",D,2009-06-02 00:00:00,2009-06-02 00:00:00,2009-08-15 00:00:00,,Simple,Active,,,C 12 Grand Cannet,Dampierre,16.229731,-61.472339,2009-09-10T04:48:53-04:00
W9G2000341,ASSOCIATION BEBIAN UN AUTRE MONDE - LANGUE DES SIGNES ET CULTURE SOURDE,ASSOCIATION BEBIAN UN AUTRE MONDE,"travailler à la diffusion, la connaissance et la reconnaissance de la culture sourde en Guadeloupe, mais aussi de façon plus large, en France et ailleurs, dans tous les types de secteurs d'activité, notamment par des recherches sur l'histoire d'Auguste Bébian, par la diffusion et la promotion de son action et de son oeuvre, d'ouvrir des espaces de parole, d'information et d'expression, et de favoriser toutes actions qui permettent les échanges entre les communautés sourdes et entendantes, de travailler : à l'amélioration de la communication et de l'accessibilité intergroupe sourds/entendants, à favoriser l'égalité des chances et la citoyenneté effective et totale des sourds de Guadeloupe",D,2009-08-04 00:00:00,2017-06-29 00:00:00,2009-09-19 00:00:00,,Simple,Active,4,résidence,Bellevue Dunoyer,Bâtiment A,16.205387,-61.465368,2017-12-28T16:00:06-04:00
W9G2000535,USEP MARE GAILLARD,USEP MARE GAILLARD,"contribuer à  la formation du jeune citoyen par le développement de la responsabilité, du civisme, de l'autonomie au travers de la pratique d'activités physiques, sportives, d'activités socioculturelle. se situant dans un cadre de fonctionnement démocratique, elle contribue à  l'éducation globale des enfants",D,2008-08-22 00:00:00,2022-03-17 00:00:00,2008-10-11 00:00:00,,Simple,Active,,,,Mare Gaillard,16.229731,-61.472339,2022-09-16T16:00:03-04:00
W9G2000767,ASSOCIATION CONDUITE ET SECURITE,ASSOCIATION CONDUITE ET SECURITE,"informer, adhérents et usagers de la route sur les rgles et attitudes à développer en vue du rééquilibrage entre la sécurité et l'insécurité routire par la connaissance nécessaire à l'évolution du comportement, sensibiliser, responsables et usagers sur les causes occasionnées par l'ignorance sur la nature humaine non maîtrisée et la conduite, la dégradation progressive qui résulte de l'immobilisme, former, responsables, adhérents et usagers sur les précautions et conduite à tenir avant d'investir dans toute démarche concernant la sécurité et particulirement la formation au permis de conduire, l'achat et l'entretien, l'assurance et la revente du véhicule, défendre l'intérêt commun des adhérents, usagers et autres, participer en tant que force de propositions à tout schéma de développement des transports sur les départements de la guadeloupe, saint-martin, saint-barth, martinique, guyane, dominique, sainte-lucie, et saint-vincent, représenter l'ensemble des usagers de la route, piétons, voyageurs, deux roues, voitures légres et poids lourds, auprs des différentes institutions : union européenne, état, nouvelle collectivité régionale, toutes autres nouvelles institutions, municipalités et leurs représentants, sara, assurances, réparateurs, vendeurs, société de crédit, justice, gérants de station service, experts, hpitaux, avocats et école de conduite",D,1991-09-02 00:00:00,2016-03-16 00:00:00,1991-10-02 00:00:00,,Simple,Active,1257,route,de Mathurin,,16.223164,-61.502972,2016-09-22T18:05:34-04:00
W9G1000625,AS GOOD LUCK,AS GOOD LUCK,"développement physique de ses adhérents par la pratique des sports football, volley ball, basket ball athélisme rugby etc",D,2010-04-19 00:00:00,2017-11-03 00:00:00,,,Simple,Active,,rue,de l'Echangeur,,16.229731,-61.472339,2018-05-05T16:00:03-04:00
W9G2014833,REELLE EVASION,REELLE EVASION,réaliser des actions de soutien scolaire remise a niveau restauration scolaire et animation,D,2000-10-16 00:00:00,2007-09-18 00:00:00,,,Simple,Active,,,,,16.229731,-61.472339,2020-01-02T10:51:14-04:00
W9G2014915,URBANISTES DE GUADELOUPE,URBANISTES DE GUADELOUPE,regrouper les praticiens qualifies exerçant leur activité principale dans le domaine de l'urbanisme en Guadeloupe - les représenter auprs des pouvoirs publics des instances et des partenaires - organiser et développer l'animation de la profession,D,1999-05-31 00:00:00,1999-05-31 00:00:00,1901-07-01 00:00:00,,Simple,Active,,,21 bis fort l'union,,16.229731,-61.472339,2020-01-07T12:04:29-04:00
W9G2014922,ASSOCIATION POUR LE RESPECT DES DROITS ET LE DVELOPPEMENT DE L'ARTISANAT EN GUADELOUPE (A.P.R.E.D.A.G),ASSOCIATION POUR LE RESPECT DES DRO...,"créer un centre de gestion pouvant aider les artisans a gérer leur entreprise, en leur proposant divers prestations pouvant les aider a atteindre le cap de la productivité. elle est constituée d'un encadrement juridique, administratif etc ...",D,2001-10-09 00:00:00,2001-10-09 00:00:00,2001-11-17 00:00:00,,Simple,Active,,,Maison lamarre,Route de la riviera,16.229731,-61.472339,2020-01-07T14:39:03-04:00
W9G2014971,ASSOCIATION POUR LA PROMOTION DE LA COMMUNICATION EN GUADELOUPE (PROMOCOM),ASSOCIATION POUR LA PROMOTION DE LA...,"valoriser le patrimoine culturel de la guadeloupe, aider la population  rurale dans le cadre de leur besoin quotidien",D,1983-04-28 00:00:00,1983-04-28 00:00:00,1983-05-10 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-07T17:27:51-04:00
W9G2014981,ASSOCIATION POUR LA PROMOTION ET LA DIFFUSION DES ARTS PLASTIQUES DE LA GUA- DELOUPE (A.P.D.A.G.),ASSOCIATION POUR LA PROMOTION ET LA...,promouvoir et diffuser les oeuvres des artistes plasticiens de la guadeloupe,D,1986-04-28 00:00:00,1986-04-28 00:00:00,1986-06-04 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-07T17:45:34-04:00
W9G2015024,CARAIBE SANS FRONTIERES,CARAIBE SANS FRONTIERES,"faciliter les échanges culturels, économiques et linguistiques entre les peuples de la caraïbe, des autres pays, et plus particulirement des étudiants de la guadeloupe, de l'etat de la jamaïque et de la république de trinidad et tobago",D,2006-03-21 00:00:00,2006-03-21 00:00:00,2006-06-03 00:00:00,,Simple,Active,,,,FONDS FANNY - LABROUSSE,16.229731,-61.472339,2020-01-08T10:47:42-04:00
W9G2015036,AMICALE DU LYCEE D'HOTELLERIE ET DE TOURISME ARCHIPEL GUADELOUPE,AMICALE DU LYCEE D'HOTELLERIE ET D...,"manifester sa sympathie par une aide matérielle et morale aux membres du personnel et à leur famille et d'organiser toutes activités d'ordre culturel, sportif et de loisirs",D,2004-10-29 00:00:00,2004-10-29 00:00:00,2005-03-19 00:00:00,,Simple,Active,,,,SAINT-FELIX,16.229731,-61.472339,2020-01-08T11:19:14-04:00
W9G2015037,FLEUR D'ANTAN,FLEUR D'ANTAN,faire tout type d'activité florales,D,2005-09-15 00:00:00,2005-09-15 00:00:00,2006-08-12 00:00:00,,Simple,Active,,,,PRES DE JACQUES JOSEPH,16.229731,-61.472339,2020-01-08T11:22:02-04:00
W9G2015043,BIOKANTAJ,BIOKANTAJ,"créer et administrer une structure d'insertion par l'activité économique portant sur la production de produits issus de l'agriculture bioligique, les bénéficiaires de cette structure sont des personnes trs éloignées du travail (chmeurs longue durée, personnes ayant des problmes d'addiction, ou de handicaps physiques, mentaux ou sociaux) d'organiser des manifestations évnementielles et de mener des actions pouvant faciliter leur insertion sociale",D,2008-07-31 00:00:00,2008-07-31 00:00:00,2008-11-22 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-08T11:46:25-04:00
W9G2015056,AJOUPA BEACH CLUB,AJOUPA BEACH CLUB,organiser des loisirs pour ses membres,D,1967-11-10 00:00:00,1967-11-10 00:00:00,,,Simple,Active,,,,,16.229731,-61.472339,2020-01-08T12:41:31-04:00
W9G2015210,UNION POUR LA DEMOCRATIE EN HAITI (U.D.H),UNION POUR LA DEMOCRATIE EN HAITI (...,"mobiliser, conscientiser organiser les patriotes haïtiens et amis dàHaïti de la guadeloupe afin de promouvoir la démocratie, la jus-tice et la solidarité; developper des rapports de solidarité et d'entraide entre les associations locales",D,1992-09-24 00:00:00,1992-09-24 00:00:00,1992-10-14 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-10T10:09:06-04:00
W9G2015268,DIAMANT,DIAMANT,"fabriquer des poupées créoles, de broderie fait main, tricot, napperon au crochet, exposition",D,1994-06-27 00:00:00,1994-06-27 00:00:00,1994-09-21 00:00:00,,Simple,Active,,,Section Bernard,,16.229731,-61.472339,2020-01-10T16:00:03-04:00
W9G2015300,ASSOCIATION MELODIE TROPICALE,ASSOCIATION MELODIE TROPICALE,"organiser, diriger, coordonner, développer et participer à des manifestations et des réjouissances à l'occasion des fêtes en guadeloupe et ailleurs, adhérer à des manifestations culturelles et sportives, participer à toute initiative tendant à une meilleure connaissance de la guadeloupe et de la région caraïbe, faire des voyages à vocation culturelle et sportives, être partenaire avec des artistes, des promoteurs, des producteurs, des réalisateurs, des éditeurs",D,2008-04-04 00:00:00,2008-04-04 00:00:00,2008-05-24 00:00:00,,Simple,Active,,,,ROUTE DE PERINET,16.229731,-61.472339,2020-01-13T09:44:12-04:00
W9G2015313,MON REPOS,MON REPOS,favoriser la rencontre de personnes pour organiser collectivement nos preocupation et nos centres dàintérêts culturels loisirs environnement,D,1996-06-20 00:00:00,1996-09-25 00:00:00,,,Simple,Active,,,,,16.229731,-61.472339,2020-01-13T10:30:32-04:00
W9G2015343,ASSOCIATION DES COMMERANTS ET ARTISANS ET PRESTATAIRES DE SERVICE DE LA GUADELOUPE,ASSOCIATION DES COMMERCANTS ET ARTI...,"regrouper les commerçants et artisans et prestataires de service, développer et promouvoir leurs activités, défendre les intérêts matériels et moraux de ses mandants, mettre en àuvre les moyens nécessaires pour y parvenir.",D,1986-06-06 00:00:00,1986-06-06 00:00:00,1986-07-02 00:00:00,,Simple,Active,,,Auberge j.j.lot. faraux,,16.229731,-61.472339,2020-01-13T14:56:26-04:00
W9G2015400,ASSOCIATION SPORTIVE GOSIERIENNE (JUDOKA-CLUB),ASSOCIATION SPORTIVE GOSIERIENNE (J...,"pratiquer de làéducation physique et des sports, la formation cul- turelle, artistique de ses membres",D,1987-10-16 00:00:00,1987-10-16 00:00:00,1987-11-11 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-14T09:46:13-04:00
W9G2015431,LES RUCHES,LES RUCHES,"apporter l'aide necessaire aux adherents afin d'assurer le bon developpement psychique, intellectuel et affectif des enfants dont ils ont la garde; de defendre leurs interets moraux et materiels",D,1993-12-06 00:00:00,1993-12-06 00:00:00,,,Simple,Active,,,,Cà° mme adelaide claire,16.229731,-61.472339,2020-01-14T12:49:46-04:00
W9G2015490,ASSOCIATION DES MARCHANDS AMBULANTS ANTILLAIS,AMAA,Défense de la profession et l'amélioration de la diffusion de la mode balnéaire par vente ambulante à la clientle touristique et locale,D,1989-03-01 00:00:00,1989-03-01 00:00:00,,,Simple,Active,,,,,16.229731,-61.472339,2020-02-03T16:00:04-04:00
W9G2000372,ASSOCIATION DES LOCATAIRES RESIDENCE MOUNIAMAN,ASSOCIATION DES LOCATAIRES RESIDENC...,"défendre les intérêts et les droits des locataires et des coproprietaires de la résidence mouniaman, sur toutes questions concernant le problme de l'habitat (conditions de location, hygine, sécurité, entretien, aménagement des espaces et des appartements) et notamment l'accompagnement dans le cadre de l'opération ANRU de la ville du Gosier, favoriser la cordialité entre résidents, assurer le respect des espaces communs, et d'une manire générale, d'animer le quartier",D,2009-08-21 00:00:00,2009-08-21 00:00:00,2009-10-10 00:00:00,,Simple,Active,602,résidence,Mouniaman,,16.206011,-61.489467,2009-10-13T01:47:00-04:00
W9G2001233,SKYLIGHT,SKYLIGHT,"la promotion des cultures, des langues, des danses et musiques jazz-caraïbes, pour le développement personnel à travers des concepts innovants utilisant des outils artistiques et esthétiques",D,2010-11-17 00:00:00,2010-11-17 00:00:00,2011-02-12 00:00:00,,Simple,Active,2592,route,de Mathurin,,16.237391,-61.496794,2011-02-12T10:39:21-04:00
W9G2001288,KOMITE GOZIE KANNAVAL,KOMITE GOZIE KANNAVAL,organiser des festivités carnavalesques et de favoriser les échanges autour de cette manifestation,D,2011-02-02 00:00:00,2011-02-02 00:00:00,2011-02-26 00:00:00,,Simple,Active,,,Htel de Ville,,16.229731,-61.472339,2011-02-28T13:39:52-04:00
W9G2002075,ASSOCIATION GUADELOUPE 3A : ALZHEIMER - ACCUEIL - ACTION,ASSOCIATION GUADELOUPE 3A : ALZHEIM...,"soutenir les familles et les personnes atteintes de la maladie d'alzheimer ou de maladies apparentées, résidant dans la région Guadeloupe et plus précisément de créer et d'assurer le bon fonctionnement d'un centre d'accueil de jour pour personnes atteintes de la maladie d'alzheimer et de maladies apparentées adminsitré par les Lions Clubs de la zone Guadeloupe, développer des actions en faveur des malades et de leurs familles, notamment apporter des informations sur la maladie, le maintien à domicile, les structures d'accueil et les possibilités d'aide financire",D,2004-11-19 00:00:00,2012-03-09 00:00:00,2005-04-09 00:00:00,,Simple,Active,,rue,du Lagon Bleu - Bas du Fort,"24,  FORT L'UNION",16.229731,-61.472339,2018-09-17T16:11:20-04:00
W9G2002111,RIVIADOM.SERVICES,RIVIADOM.SERVICES,"le service d'aide à la personne, mais aussi des services (ménage, jardinage, bricolage et autres services) rendus aux professionnels",D,2012-05-09 00:00:00,2012-12-05 00:00:00,2012-06-09 00:00:00,,Simple,Active,,route,de la Riviéra,Grande Ravine,16.229731,-61.472339,2013-02-16T08:46:34-04:00
W9G2003280,UNION SPORTIVE GYMNASTIQUE GUADELOUPE - USGG,UNION SPORTIVE GYMNASTIQUE GUADELOU...,"propose des cours de gymnastique artistique encadrés par des moniteurs diplmés, elle a but de favoriser le développement des activités physiques, manuelles et culturelles de ses membres",D,2014-08-27 00:00:00,2023-04-27 00:00:00,2014-11-15 00:00:00,2023-04-27 00:00:00,Simple,Dissoute,,lotissement,Frair Unis,Dunoyer - Saint-Félix,16.229731,-61.472339,2023-05-02T09:30:52-04:00
W9G2003361,CREART JADE,CREART JADE,"promouvoir l'art et la culture à travers l'organisation, la production et la diffusion d'évnements ou d'activités artistiques et culturelles liés aux domaines de la peinture, du textile, de la musique, de la photographie, de l'écriture et de la danse : vernissages, expositions d'oeuvres d'art, ateliers d'art, salons d'art, foires, groupes de rencontre, conférences, débats artistiques et culturels, partenariat et collaboration entre artistes : un contrat d'engagement entre l'association CREART JADE et l'artiste sera établit, les termes de ce contrat seront définis par le bureau, séjour et séminaires artistiques et culturels, création de catalogues, brochures, plaquettes, diffusion des ces supports via les réseaux sociaux (internet) médias/presse dans le but de mener des opérations d'information auprs du public concerné, autres types d'activités ou d'évnements artistiques et culturels",D,2014-11-05 00:00:00,2015-03-10 00:00:00,2014-12-20 00:00:00,,Simple,Active,1,résidence,Petit Lagon,Marina,16.221041,-61.526159,2015-04-15T14:08:41-04:00
W9G2004025,LA KRYSALIDE DE BETHEL,LA KRYSALIDE DE BETHEL,"toutes activités de loisirs, toute action caritative et humanitaire, et autres projets complémentaires, la diffusion par le don ou par la vente de supports multimédias, l'organisation de diverses manifestations culturelles tels que spectacles, conférences et animations diverses, d'épauler et d'accompagner l'association cultuelle bethel aefpc guadeloupe dans son développement et sa diffusion de l'enseignement chrétien, du soutien scolaire, d'apporter une contrib",D,2008-02-08 00:00:00,2016-02-18 00:00:00,2008-05-24 00:00:00,,Simple,Active,,,LABROUSSE,,16.229731,-61.472339,2016-04-04T11:13:35-04:00
W9G2004388,"ASSOCIATION POUR LA FORMATION L'ORIENTATION, ET LA REINSERTION MUSICALE ET ARTISTIQUE",ASSOCIATION POUR LA FORMATION L'OR...,"la mise en place de projet d'ingénierie, la réalisation d'évnementiel, l'élaboration de plans de communication dans tous les secteurs d'activité, de l'accompagnement à leur réalisation, elle a aussi pour objet de développer les actions (pour ses formes), facilitant l'insertion par l'art, la musique, l'économique où tout autre secteur d'activité, assurer la coordination et la cohérence de l'intervention de ses membres, l'assistance aux organismes de formation pour le suivi et le placement des stagiaires, le montage et la réalisation de projet facilitant la création d'emploi dans le secteur artistique et autre",D,1996-10-14 00:00:00,2016-11-05 00:00:00,,,Simple,Active,,,,Section besson,16.229731,-61.472339,2017-01-05T13:02:03-04:00
W9G2013506,ALIZS VOILES,ALIZES VOILES,promotion notamment par l'enseignement la course-croisiere et la croisire à  la voile,D,1978-12-15 00:00:00,1994-11-16 00:00:00,1978-12-15 00:00:00,,Simple,Active,,,,Section saint-felix,16.229731,-61.472339,2019-12-10T09:30:15-04:00
W9G1002458,ASSOCIATION VOLLEY ET ANIMATION EVENEMENT EN GUADELOUPE (AVAG),AVAG,"développer et promouvoir des évnements à caractre culturel, sportif et social, les moyens d'action de l'association sont notamment l'organisation d'évnements sportifs (exemple tournoi de beach volley) ou culturels (exemple : rallye découverte, gala) les moyens énumérés ci-dessus étant indicatifs et non limitatifs, l'association s'interdit toute discrimination, veille au respect de ce principe et garantit la liberté de conscience pour chacun de ses membres",D,1971-05-03 00:00:00,2014-04-08 00:00:00,1971-06-13 00:00:00,,Simple,Active,42,lotissement,les Cannelles,Besson,16.232345,-61.502818,2014-10-08T16:00:03-04:00
W9G2001344,ACADEMIE AMONIENNE (ACAM),ACADEMIE AMONIENNE (ACAM),"de promouvoir la spiritualité pour établir le rgne de la vérité et de la justice sur terre, de contribuer à la paix mondiale et à l'harmonie universelle, de servir de référence en matire spirituelle, de contribuer à humaniser la mondialisation, d'attirer la bénédiction sur les antilles, de promouvoir la solidarité identitaire de contribuer à une renaissance culturelle de la Caraïbes, de contribuer à la propérité par la promotion à la création d'emplois nouveaux, de contribuer au développement harmonieux de l'Afrique par une coopération franche et harmonieuse",D,2011-01-12 00:00:00,2011-01-12 00:00:00,2011-03-05 00:00:00,,Simple,Active,,route,de Dubois,,16.229731,-61.472339,2011-03-09T09:39:45-04:00
W9G2001705,JEUNES ATTITUDE,JEUNES ATTITUDE,"création et développement de mode de garde pour enfants de moins de 12 ans (crche, halte garderie, clsh...) et de toutes autres activités périscolaires",D,2007-09-18 00:00:00,2011-07-27 00:00:00,2007-10-20 00:00:00,,Simple,Active,,,BEAUMANOIR,MICHAUX 1,16.229731,-61.472339,2011-09-06T16:13:04-04:00
W9G2001791,GOOD-LUCK,GOOD-LUCK,"le développement physique de ses adhérents par la pratique des sports, leur amélioration culturelle et morale",D,1931-04-10 00:00:00,1931-04-10 00:00:00,,,Simple,Active,,,Bas du Fort,,16.229731,-61.472339,2011-11-14T16:18:18-04:00
W9G2002048,COMMUNAUTE CULTURELLE ISRAELITE DE LA GUADELOUPE,COMMUNAUTE CULTURELLE ISRAELITE DE ...,"par ailleurs se reserve le droit de creer une creche avec toutes lles structures et infrastructures permettant l'acceuil, le developpement et l'epanouisement des enfants de 0 a 3 ans du département de la guadeloupe",D,1996-12-18 00:00:00,2021-08-12 00:00:00,1901-07-01 00:00:00,,Simple,Active,1,lotissement,du Fort,BAS DU FORT,16.220978,-61.52593,2022-02-10T16:00:01-04:00
W9G2002451,CHANT'GOZIER,CHANT'GOZIER,"unir et accompagner les jeunes vivants dans des quartiers dans des conditions difficiles, ainsi que mettre en valeur leurs compétences, CHANT'GOZIER pourra organiser des évnements de musique et d'art de toutes sortes en proposant des ateliers de travail autour de la musique et de l'insertion scolaire ou professionnelle",D,2013-01-22 00:00:00,2013-01-22 00:00:00,2013-03-09 00:00:00,,Simple,Active,,lieu dit,Petit-Havre,,16.229731,-61.472339,2013-03-10T03:45:22-04:00
W9G2002790,DOMINICANOS UNIDOS,DOMINICANOS UNIDOS,"l'intégration sociale, culturelle et sportive des ressortissants de la république dominicaine dans la société Guadeloupéenne ainsi que le partage de nos cultures",D,2013-08-07 00:00:00,2013-08-07 00:00:00,2013-10-12 00:00:00,,Simple,Active,,rue,des Réjouis,Labrousse,16.229731,-61.472339,2013-10-12T08:45:09-04:00
W9G2002804,KONDO,KONDO,"créer un lieu de formation , de socialisation et d'insertion, un lieu de vie favorable à l'apprentissage, la formation a pour but d'offrir différentes perspectives tant professionnelles que personnelles, il s'agit de créer un lieu de conscience de soi, de confiance en soi, en somme un lieu d'accomplissement au travers de la culture physique, intellectuelle et mentale",D,2013-07-19 00:00:00,2013-07-19 00:00:00,2013-10-12 00:00:00,,Simple,Active,,route,de Pliane,,16.229731,-61.472339,2013-10-12T08:45:09-04:00
W9G2002832,ECOLE MONTESSORI UN MOND'AVENIR,ECOLE MONTESSORI UN MOND'AVENIR,"d'entreprendre et de mener à bien toute action ayant pour objectif : de favoriser le développement global de l'enfant, d'assurer lors de la prise en charge une action éducative et pédagogique, de mettre en pratique la pédagogie de Maria Montessori selon le programme de l'ducation Nationale pour la tranche d'âge concernée, jardin d'enfants, maternelle et primaire, la création et la gestion de tous établissements scolaires, de tous centres de loisirs ou locaux culturels ou sportifs annexes à cet objet, ainsi que tous ce qui, directement ou indirectement, permet ou facilite la réalisation de son objet, notamment la prise à bail ou l'acquisition de biens",D,2013-10-28 00:00:00,2015-05-28 00:00:00,2013-11-09 00:00:00,,Simple,Active,1,route,de la Chaîne,Saint Félix,16.208903,-61.462995,2015-07-13T14:48:35-04:00
W9G2003033,CONSEIL D'ORGANISATION POUR LE DEVELOPPEMENT DE L'ILE DE LA GONAVE HAITI,CONSEIL D'ORGANISATION POUR LE DEV...,"formation ; traduction de la langue créole ; conseils, informations ; accompagnement ; démarches administratives ; activités sportives ; activités culturelles musique, chant groupe de fanfare ; organiser des débats et des conférences",D,2005-08-16 00:00:00,2014-02-27 00:00:00,2006-01-07 00:00:00,,Simple,Active,,,,Mare Gaillard,16.229731,-61.472339,2015-09-07T11:07:33-04:00
W9G2003596,LE CLUB7,LE CLUB7,"promouvoir l'esprit d'entreprendre, former au management et au développement de la structure, augmenter les compétences professionnelles et entrepreneuriales, élargir le réseau professionnel et trouver de nouvelles opportunités, organiser des séminaires liés à l'entrepreneuriat, débattre sur les problmes liés à l'entrepreneuriat, développer les compétences personnelles et professionnelles de l'entrepreneur, conseiller, et divers",D,2015-04-27 00:00:00,2015-04-27 00:00:00,2015-06-13 00:00:00,,Simple,Active,,route,de Labrousse,,16.229731,-61.472339,2015-06-13T08:45:10-04:00
W9G2004090,BETHESDA,BETHESDA,"l'aide à la personne, prestation de ménage, repassage chez les particuliers, aide aux devoirs, garde d'enfants à domicile",D,2016-04-21 00:00:00,2016-04-21 00:00:00,2016-05-14 00:00:00,,Simple,Active,,route,de Cocoyer,,16.229731,-61.472339,2016-06-01T13:41:43-04:00
W9G2004428,MISSION GUADELOUPE,MISSION GUADELOUPE,"rassembler l'ensemble des forces vives de la Guadeloupe, ainsi que toutes militantes citoyennes qui se reconnaissent dans ses valeurs et partagent à la fois ses idées et idéaux",D,2017-01-26 00:00:00,2017-01-26 00:00:00,2017-02-11 00:00:00,,Simple,Active,211,boulevard,du Général de Gaulle,,16.205863,-61.489627,2017-03-08T13:27:18-04:00
W9G2008444,"CLUB DE BOXE ""LE DUC""",C. DE B. LE DUC,"Développer le sport par les cours de boxe anglaise classique dit: ""le noble art"" accessible à tous : hommes, femmes et enfants de 7 ans à 77ans, en cours individuel ou collectif, de plus, un accompagnement physique et remise en forme, un programme d'hygine alimentaire et de perte de poids, ainsi que la formule massage feront partie intégrante du concept, par ailleurs, des compétences transversales et psycho-sociales permettront l'orientation, la formation et l'insertion des jeunes par la mise en place de groupes de paroles en favorisant le développement personnel par le biais d'un suivi et d'une convention spécifique et d'autre part, ils pourront mettre à profit leur savoir-faire non seulement par le sport mais aussi par le travail dans le domaine de l'espace vert : l'élagage, l'abattage ou l'embellissement d'arbres entre autre , l'association sera au service des centres et maisons de jeunes de quartiers en difficulté ou échec scolaire, écoles, collges, lycées, université, chambre des métiers ou centres de formation ; de plus, nous organiserons des galas et championnats avec la Caraïbe, la France métropolitaine et l'international",D,2019-04-03 00:00:00,2019-04-03 00:00:00,2019-04-06 00:00:00,,Simple,Active,,,Montauban,,,,2019-04-09T10:39:02-04:00
W9G2014797,"O'BIG (OH BOY, IT'S A GIRL)","O'BIG (OH BOY, IT'S A GIRL)","informer, aider  les personnes ayant des relations sexuelles avec d'autres personnes du même sexe, défendre leurs droits et soutenir tout projet allant dans ce sens, permettre à toutes les personnes se reconnaissant dans cette tranche de population de se rencontrer dans un lieu convivial afin d'échanger, de se ressourcer et d'améliorer ses conditions de vie ,faire de la prévention sur l'infraction à vih dans le milieu homosexuelle vivant avec le vih/sida ect",D,1996-12-14 00:00:00,1996-12-14 00:00:00,1996-12-14 00:00:00,,Simple,Active,,,COCOYER,,16.229731,-61.472339,2019-12-31T16:00:04-04:00
W9G2014890,AMICALE DU PERSONNEL DE LA MUTUELLE DE MARE-GAILLARD,AMICALE DU PERSONNEL DE LA MUTUELLE...,"faire du développement intellectuel,moral,social et culturel de ses adhérents",D,1988-07-20 00:00:00,1988-07-20 00:00:00,1988-08-24 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-03T09:33:22-04:00
W9G2014893,COMITE DE REDRESSEMENT ET D'INNOVATIONS COMMUNALES,COMITE DE REDRESSEMENT ET D'INNOVA...,"promouvoir le progrs culturel social et économique du gosier, redressement et innovations communale",D,1988-11-24 00:00:00,1988-11-24 00:00:00,1989-01-25 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-03T09:57:32-04:00
W9G2015023,AMICALE DE LA CASCADE,AMICALE DE LA CASCADE,"pratique de sport toutes disciplines confondues en particulier le football, culture sous toutes ses formes (théatre, danses, salsa, gwo ka) formation et insertion en particulier des jeunes en difficulté",D,2006-01-05 00:00:00,2006-01-05 00:00:00,2006-07-15 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-08T10:44:45-04:00
